C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_241.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_241.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_241.jpg, -0.0409923, 1, 0, 30.19079
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_344.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_344.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_344.jpg, 0, 1, 0, 30.18995
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_448.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_448.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_448.jpg, 0, 1, 0, 30.19028
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_550.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_550.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_550.jpg, 0, 1, 0, 30.19031
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_657.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_657.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_657.jpg, 0, 1, 0, 30.18998
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_758.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_758.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_758.jpg, -0.287778, 1, 0, 30.17067
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_859.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_859.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_859.jpg, -0.02437442, 1, 0, 30.19075
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_11_960.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_11_960.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_11_960.jpg, 0, 1, 0, 30.19006
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_066.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_066.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_066.jpg, -0.0367353, 1, 0, 30.19018
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_170.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_170.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_170.jpg, 0, 1, 0, 30.19032
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_276.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_276.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_276.jpg, 0, 1, 0, 30.19029
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_382.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_382.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_382.jpg, 0, 1, 0, 30.19031
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_483.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_483.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_483.jpg, -0.0864096, 1, 0, 30.18851
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_587.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_587.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_587.jpg, -0.3356118, 1, 0, 30.16659
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_688.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_688.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_688.jpg, -0.04289249, 1, 0, 30.19047
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_788.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_788.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_788.jpg, 0, 1, 0, 30.18991
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_891.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_891.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_891.jpg, -0.1305948, 1, 0, 30.18718
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_12_998.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_12_998.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_12_998.jpg, -0.2813889, 1, 0, 30.17765
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_100.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_100.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_100.jpg, 0, 1, 0, 30.18867
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_205.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_205.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_205.jpg, 0, 1, 0, 30.19006
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_313.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_313.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_313.jpg, -0.120129, 1, 0, 30.18754
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_418.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_418.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_418.jpg, -0.2081004, 1, 0, 30.18576
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_518.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_518.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_518.jpg, 0, 1, 0, 30.1893
C:\Users\mgmgl\Desktop\new_track\IMG\center_2019_11_27_01_16_13_623.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\left_2019_11_27_01_16_13_623.jpg, C:\Users\mgmgl\Desktop\new_track\IMG\right_2019_11_27_01_16_13_623.jpg, 0, 1, 0, 30.18948
